,SN,TimeDate,BatteryStateOfCharge_Percent,BatteryVoltage_V,A_mean,min,Wh_sum,DSOC,DV,fD_all,fD_sel,cyc,TemperatureEnvironment_C,t_1,SOH
21,sn000056,2018-06-30,51.39583333333334,511.45833333333326,8.992751813925382,15.354166666666664,1152.119791666667,5.0,5.666666666666668,42.107621520260615,6.994280554705715,533.271101158581,30.08333333333333,105.0,99.0
22,sn000056,2018-07-31,50.02127659574467,511.1702127659574,8.680418884411374,15.382978723404255,1105.4358156028377,5.0,5.1063829787234045,46.542190369569276,5.476598585287499,554.7115173203035,29.23404255319149,99.0,95.0
23,sn000056,2018-08-31,48.28571428571429,510.40476190476187,9.42666193844323,14.595238095238097,1142.6333333333341,5.0,6.095238095238094,44.12515469834285,7.980795342270462,576.8810875048655,28.83333333333333,95.0,98.0
24,sn000056,2018-09-30,49.42857142857143,510.69642857142856,9.534288039225013,14.267857142857142,1129.2458333333334,5.0,5.7142857142857135,52.059587947464415,4.102840013983799,598.9654647027206,29.5,98.0,97.0
25,sn000056,2018-10-31,46.23404255319149,510.06382978723406,9.534583392621128,14.76595744680851,1165.3106382978724,5.0,5.9361702127659575,35.52172788975886,5.4199307284096045,622.6141672879028,30.617021276595747,97.0,100.0
26,sn000056,2018-11-30,45.714285714285715,508.94642857142856,8.72180591657593,15.464285714285715,1118.6366071428572,5.0,5.571428571428571,50.04602383324005,8.811316166366769,643.5252444455604,30.464285714285715,100.0,96.0
27,sn000056,2018-12-31,41.69642857142857,506.83928571428567,9.165189716286733,15.625,1178.6419642857145,5.0,5.7142857142857135,37.77442030193258,6.4869274062529625,672.9836155976712,30.82142857142857,96.0,101.0
28,sn000056,2019-01-31,42.557692307692314,506.92307692307685,8.915615544487004,15.423076923076925,1127.9650641025642,5.0,5.807692307692308,39.079616959302,7.011497215412387,699.7607320417579,31.07692307692308,101.0,97.0
29,sn000056,2019-02-28,45.39473684210525,508.84210526315786,8.90690998178857,15.421052631578947,1125.7578947368422,5.0,5.421052631578949,51.289707780395965,7.524876865351413,724.8965540400677,30.605263157894736,97.0,97.0
30,sn000056,2019-03-31,44.235294117647065,508.05882352941177,8.923434359201977,15.392156862745097,1131.5692810457515,5.0,5.96078431372549,32.0396609143123,5.575495239363098,744.1692640734211,30.490196078431374,97.0,97.0
31,sn000056,2019-04-30,50.4375,511.5625,8.6760310737594,16.5,1150.044791666667,5.0,6.0,53.06663824330629,2.8862890095946847,762.9882658313942,30.125,97.0,99.0
