,SN,TimeDate,BatteryStateOfCharge_Percent,BatteryVoltage_V,A_mean,min,Wh_sum,DSOC,DV,fD_all,fD_sel,cyc,TemperatureEnvironment_C,t_1,SOH
11,sn000044,2017-08-31,50.13636363636363,511.54545454545456,9.204988800095046,14.295454545454545,1091.669696969697,5.0,4.886363636363637,44.954311787136184,8.518750033882133,317.18047801275713,27.613636363636363,101.0,97.0
12,sn000044,2017-09-30,49.155555555555566,510.7555555555555,9.169618733258188,14.733333333333333,1112.848148148148,5.0,5.044444444444443,35.53768810025988,5.287361766693566,341.42400850212897,26.91111111111111,97.0,98.0
13,sn000044,2017-10-31,49.82926829268293,508.0731707317073,9.551167178327756,14.121951219512196,1080.850813008131,5.0,5.390243902439026,33.1351937647477,5.352568131861941,367.23698219745455,26.31707317073171,98.0,96.0
14,sn000044,2017-11-30,51.14545454545455,510.10909090909087,9.784752722025447,13.563636363636364,1097.5918181818183,5.0,5.872727272727272,50.39535645721077,5.6715013838685415,389.0439503259451,26.0,96.0,97.0
15,sn000044,2017-12-31,52.33333333333334,509.9247311827957,8.834934555847369,14.78494623655914,1089.816666666667,5.0,5.333333333333333,45.73690971055231,9.895251614880276,418.46671250903853,25.806451612903228,97.0,96.0
16,sn000044,2018-01-31,52.59493670886076,511.17721518987344,8.781601873032589,14.39240506329114,1068.8149789029537,5.0,5.265822784810126,32.19111591586923,9.721034162487769,444.47880988224836,24.94936708860759,96.0,94.0
17,sn000044,2018-02-28,52.075,504.925,10.2140966889148,13.6625,1123.561875,5.0,5.8375,46.843942167316605,8.57840896300137,472.66459863197787,24.8625,94.0,99.0
18,sn000044,2018-03-31,51.84313725490196,508.8235294117647,9.660426168112991,14.137254901960786,1098.3104575163404,5.0,5.6078431372549025,41.04029970667692,5.718960449275462,502.0567905011986,24.294117647058826,99.0,97.0
19,sn000044,2018-04-30,50.34545454545454,507.5272727272727,9.608893925913343,13.89090909090909,1098.554242424243,5.0,5.072727272727271,37.617488164410524,8.824058347990928,528.3458863965743,25.01818181818182,97.0,97.0
20,sn000044,2018-05-31,51.59016393442622,508.9016393442623,9.200251500587367,14.803278688524589,1108.6644808743174,5.0,5.163934426229508,47.227825257408256,4.706470179812573,558.9091787152239,25.78688524590164,97.0,98.0
21,sn000044,2018-06-30,51.37777777777778,511.71111111111117,8.430067143230195,15.333333333333336,1089.052962962963,5.0,5.022222222222221,45.432509341002906,5.471414529659356,582.8154789188653,26.86666666666667,98.0,96.0
22,sn000044,2018-07-31,49.49180327868853,511.5245901639344,8.790255288806712,15.245901639344266,1108.5699453551917,5.0,5.278688524590164,43.010965551339865,6.1112663096912945,608.107354122954,27.245901639344265,96.0,98.0
23,sn000044,2018-08-31,46.47169811320754,509.86792452830184,8.884610764230631,15.075471698113208,1125.9544025157236,5.0,5.018867924528302,38.609599636463706,7.126109839396503,632.5687359138433,28.45283018867925,98.0,100.0
24,sn000044,2018-09-30,50.1063829787234,511.12765957446817,9.677494353314456,13.872340425531915,1101.3021276595748,5.0,5.1489361702127665,47.75637992984468,6.194720839319992,655.2228871287077,27.425531914893615,100.0,97.0
25,sn000044,2018-10-31,47.475,510.075,8.924200756332814,15.075,1121.916666666667,5.0,4.475,45.89607741554568,3.5325081116744537,681.3249089082026,26.3,97.0,99.0
26,sn000044,2018-11-30,47.89830508474577,504.5084745762712,8.802471485080893,15.05084745762712,1083.5853107344633,5.0,5.7627118644067785,34.88774408910652,7.324609735258025,700.0722258758051,25.440677966101696,99.0,96.0
27,sn000044,2018-12-31,44.8,503.1,9.045135863162182,14.916666666666664,1118.3975000000003,5.0,6.183333333333334,29.11788013695738,5.888022265863242,721.6295140832509,25.3,96.0,99.0
28,sn000044,2019-01-31,44.634615384615394,506.76923076923083,8.503155170203161,15.019230769230768,1056.6576923076918,5.0,5.230769230769232,35.615567987883225,4.4152336405419135,742.5298929728485,24.615384615384613,99.0,93.0
29,sn000044,2019-02-28,44.022222222222226,507.86666666666673,8.770363843243096,14.866666666666667,1085.265555555556,5.0,5.155555555555557,36.27294619717083,8.616577171972054,762.8929948772267,24.177777777777774,93.0,96.0
30,sn000044,2019-03-31,48.03030303030303,507.54545454545456,8.351758632560069,15.606060606060606,1086.9893939393937,5.0,5.424242424242424,34.66429814069649,4.066839533514863,782.7746382815147,25.0,96.0,96.0
31,sn000044,2019-04-30,47.42857142857143,508.78571428571433,8.628628941455123,14.571428571428573,1055.5273809523808,5.0,5.642857142857142,32.833089294580354,1.1370162020859904,798.3260192602046,25.785714285714285,96.0,93.0
